driver,system:index,.geo
Logging,1_2_589,"{""type"":""Point"",""coordinates"":[114.47130485396211,-1.216643932102939]}"
Logging,1_2_595,"{""type"":""Point"",""coordinates"":[114.3443764510664,-0.05550210473546147]}"
Logging,1_2_597,"{""type"":""Point"",""coordinates"":[115.16181782732944,0.20903259725696643]}"
Logging,1_2_608,"{""type"":""Point"",""coordinates"":[114.2515569414697,-1.4175529594450902]}"
Logging,1_2_623,"{""type"":""Point"",""coordinates"":[115.5553353157625,0.6854922950593813]}"
Logging,1_2_652,"{""type"":""Point"",""coordinates"":[113.08540907153369,-0.7448724208601654]}"
Logging,1_2_682,"{""type"":""Point"",""coordinates"":[117.54101418001477,1.6920476717439967]}"
Logging,1_2_704,"{""type"":""Point"",""coordinates"":[116.28082617021943,3.0578134336757334]}"
Logging,1_2_705,"{""type"":""Point"",""coordinates"":[115.87013796312918,-1.03510232597896]}"
Logging,1_2_712,"{""type"":""Point"",""coordinates"":[114.42486086862014,0.3122578861175455]}"
Logging,1_2_736,"{""type"":""Point"",""coordinates"":[109.71339059997821,-0.13283914729470753]}"
Logging,1_2_738,"{""type"":""Point"",""coordinates"":[116.49833910663682,3.274051360756629]}"
Logging,1_2_743,"{""type"":""Point"",""coordinates"":[115.73954308886272,1.355112645974362]}"
Logging,1_2_755,"{""type"":""Point"",""coordinates"":[115.37248260243639,0.42307159061415234]}"
Logging,1_2_776,"{""type"":""Point"",""coordinates"":[112.31267874164068,-1.563391601231693]}"
Logging,1_2_783,"{""type"":""Point"",""coordinates"":[112.53794256278444,0.8739025636718359]}"
Logging,1_2_786,"{""type"":""Point"",""coordinates"":[112.23402923458352,-1.1702208118101813]}"
Logging,1_2_792,"{""type"":""Point"",""coordinates"":[114.37661877600249,-0.1168825811838653]}"
Logging,1_2_795,"{""type"":""Point"",""coordinates"":[115.43423384369237,-1.1102868311325866]}"
Logging,1_2_796,"{""type"":""Point"",""coordinates"":[116.49517281298589,-0.7672084638657123]}"
Logging,1_2_803,"{""type"":""Point"",""coordinates"":[117.17155021334364,2.9221773419463495]}"
Logging,1_2_804,"{""type"":""Point"",""coordinates"":[110.7184286653677,-1.5342954636862285]}"
Logging,1_2_819,"{""type"":""Point"",""coordinates"":[116.6152718906132,3.3653381792185435]}"
Logging,1_2_827,"{""type"":""Point"",""coordinates"":[114.74926477216599,1.058754712377818]}"
Logging,1_2_835,"{""type"":""Point"",""coordinates"":[111.1762508108712,-1.163920728694681]}"
Logging,1_2_842,"{""type"":""Point"",""coordinates"":[115.86088726222981,0.5594120518303884]}"
Logging,1_2_850,"{""type"":""Point"",""coordinates"":[117.31856636697366,3.273882440730609]}"
Logging,1_2_853,"{""type"":""Point"",""coordinates"":[113.36838139093838,-1.2704850332268651]}"
Logging,1_2_861,"{""type"":""Point"",""coordinates"":[111.23546514627012,-1.8046434656455523]}"
Logging,1_2_870,"{""type"":""Point"",""coordinates"":[115.51344966535588,0.81274274791354]}"
Logging,1_2_882,"{""type"":""Point"",""coordinates"":[113.39193807401838,-1.2320731660216224]}"
Logging,1_2_883,"{""type"":""Point"",""coordinates"":[116.44906275841318,-1.2354852587095093]}"
Logging,1_2_884,"{""type"":""Point"",""coordinates"":[114.2590359338202,0.09168706089986818]}"
Logging,1_2_887,"{""type"":""Point"",""coordinates"":[118.60684735483895,1.1597586739459853]}"
Logging,1_2_891,"{""type"":""Point"",""coordinates"":[112.82180383152313,0.9408593240446049]}"
Logging,1_2_899,"{""type"":""Point"",""coordinates"":[115.689686485364,-1.257133194531208]}"
Logging,1_2_917,"{""type"":""Point"",""coordinates"":[117.05227095178813,2.593151057948671]}"
Logging,1_2_928,"{""type"":""Point"",""coordinates"":[114.49910897319447,-1.25973158231462]}"
Logging,1_2_959,"{""type"":""Point"",""coordinates"":[113.1775019266071,-1.2274546989386022]}"
Logging,1_2_969,"{""type"":""Point"",""coordinates"":[111.36325919984169,1.028674873044532]}"
Logging,1_2_996,"{""type"":""Point"",""coordinates"":[115.26837314734239,-1.5269643805795523]}"
Logging,1_2_1000,"{""type"":""Point"",""coordinates"":[112.63128122984641,1.059865732896888]}"
Logging,1_2_1019,"{""type"":""Point"",""coordinates"":[116.93707375740676,3.7549417630671664]}"
Logging,1_2_1032,"{""type"":""Point"",""coordinates"":[113.60643201692298,-1.2155042406968954]}"
Logging,1_2_1038,"{""type"":""Point"",""coordinates"":[113.71627392654777,0.7426591597146898]}"
Logging,1_2_1046,"{""type"":""Point"",""coordinates"":[115.88262435041435,2.404101442938447]}"
Logging,1_2_1048,"{""type"":""Point"",""coordinates"":[116.38098271100328,3.6028500605642737]}"
Logging,1_2_1059,"{""type"":""Point"",""coordinates"":[115.48284184576838,-1.5348320945353846]}"
Logging,1_2_1064,"{""type"":""Point"",""coordinates"":[111.89455484032473,-0.9146077760980056]}"
Logging,1_2_1078,"{""type"":""Point"",""coordinates"":[112.23165290871434,-1.4117137688426025]}"
Logging,1_2_1101,"{""type"":""Point"",""coordinates"":[111.64012337234792,0.8561479752534303]}"
Logging,1_2_1105,"{""type"":""Point"",""coordinates"":[113.1403556460971,0.035680395974729336]}"
Logging,1_2_1121,"{""type"":""Point"",""coordinates"":[111.78585063464062,-0.9831129289865992]}"
Logging,1_2_1133,"{""type"":""Point"",""coordinates"":[115.30335513394529,-0.8761082932389008]}"
Logging,1_2_1151,"{""type"":""Point"",""coordinates"":[116.62837456614494,3.025283311431224]}"
Logging,1_2_1158,"{""type"":""Point"",""coordinates"":[117.09735722841393,2.0147800608951183]}"
Logging,1_2_1166,"{""type"":""Point"",""coordinates"":[118.4332089451563,1.2040463184329033]}"
Logging,1_2_1167,"{""type"":""Point"",""coordinates"":[114.43978813395013,0.22994500358440687]}"
Logging,1_2_1186,"{""type"":""Point"",""coordinates"":[115.21585236962426,0.28029884617875245]}"
Logging,1_2_1193,"{""type"":""Point"",""coordinates"":[117.4125801283312,2.4070751752294983]}"
Logging,1_2_1195,"{""type"":""Point"",""coordinates"":[116.80331850357025,1.499322451848894]}"
Logging,1_2_1196,"{""type"":""Point"",""coordinates"":[112.13888851156167,-1.4713400416860758]}"
Logging,1_2_1204,"{""type"":""Point"",""coordinates"":[111.8101432001143,-1.4377442691568474]}"
Logging,1_2_1218,"{""type"":""Point"",""coordinates"":[114.32166246051543,-0.9223913845581313]}"
Logging,1_2_1221,"{""type"":""Point"",""coordinates"":[109.35362997912205,1.0112641872696484]}"
Logging,1_2_1222,"{""type"":""Point"",""coordinates"":[116.86369294392009,2.236432234094804]}"
Logging,1_2_1230,"{""type"":""Point"",""coordinates"":[115.88506501700306,0.8832023417211672]}"
Logging,1_2_1251,"{""type"":""Point"",""coordinates"":[118.16094450404158,1.041169011244433]}"
Logging,1_2_1252,"{""type"":""Point"",""coordinates"":[112.50489783400504,-1.5387995163823973]}"
Logging,1_2_1258,"{""type"":""Point"",""coordinates"":[115.24232139969251,-0.08794410336210483]}"
Logging,1_2_1261,"{""type"":""Point"",""coordinates"":[116.76903065794887,2.9967790013225044]}"
Logging,1_2_1270,"{""type"":""Point"",""coordinates"":[115.98404426285327,3.0402625565797177]}"
Logging,1_2_1279,"{""type"":""Point"",""coordinates"":[117.23386735142395,2.391555714602941]}"
Logging,1_2_1305,"{""type"":""Point"",""coordinates"":[117.12921720122299,3.5655530894569467]}"
Logging,1_2_1308,"{""type"":""Point"",""coordinates"":[118.549679255617,1.2689863286943872]}"
Logging,1_2_1332,"{""type"":""Point"",""coordinates"":[117.48670051172468,3.8638576260786404]}"
Logging,1_2_1336,"{""type"":""Point"",""coordinates"":[117.07036003716613,3.334159529919464]}"
Logging,1_2_1344,"{""type"":""Point"",""coordinates"":[113.1047844187365,-1.0499315783335859]}"
Logging,1_2_1354,"{""type"":""Point"",""coordinates"":[113.37795199010819,-1.129734640559159]}"
Logging,1_2_1378,"{""type"":""Point"",""coordinates"":[112.1775184273,-1.6382707117137876]}"
Logging,1_2_1381,"{""type"":""Point"",""coordinates"":[112.76703272468082,-1.0356271121695888]}"
Logging,1_2_1383,"{""type"":""Point"",""coordinates"":[115.82532308159729,0.6541121178214452]}"
Logging,1_2_1396,"{""type"":""Point"",""coordinates"":[111.84220469694664,-0.8708612110239362]}"
Logging,1_2_1398,"{""type"":""Point"",""coordinates"":[114.11946181256403,0.09128062249415325]}"
Logging,1_2_1402,"{""type"":""Point"",""coordinates"":[115.26810319676505,0.6021527656193093]}"
Logging,1_2_1406,"{""type"":""Point"",""coordinates"":[116.42164909639224,1.1371868700705658]}"
Logging,1_2_1409,"{""type"":""Point"",""coordinates"":[114.9596887074431,0.8770186419953642]}"
Logging,1_2_1422,"{""type"":""Point"",""coordinates"":[113.98829314350165,-0.12325015619017547]}"
Logging,1_2_1426,"{""type"":""Point"",""coordinates"":[115.6254027955061,0.9603978273629978]}"
Logging,1_2_1437,"{""type"":""Point"",""coordinates"":[114.21660165065136,-0.3955327424320094]}"
Logging,1_2_1444,"{""type"":""Point"",""coordinates"":[111.71493646264942,-1.4461413625667117]}"
Logging,1_2_1453,"{""type"":""Point"",""coordinates"":[114.99943512479891,1.2662358654287185]}"
Logging,1_2_1464,"{""type"":""Point"",""coordinates"":[115.73334974514927,0.5701620863096192]}"
Logging,1_2_1505,"{""type"":""Point"",""coordinates"":[111.00571725733576,-1.614060522598863]}"
Logging,1_2_1517,"{""type"":""Point"",""coordinates"":[115.08092077272583,1.664228530582531]}"
Logging,1_2_1520,"{""type"":""Point"",""coordinates"":[116.05114960667859,-1.5194290873453578]}"
Logging,1_2_1538,"{""type"":""Point"",""coordinates"":[109.51135028586053,1.9536290136025931]}"
Logging,1_2_1539,"{""type"":""Point"",""coordinates"":[109.16805003021938,0.6363660822308093]}"
Logging,1_2_1540,"{""type"":""Point"",""coordinates"":[115.45962317112387,-1.2860473443262734]}"
Logging,1_2_1553,"{""type"":""Point"",""coordinates"":[117.00693143118174,1.8899239684114268]}"
Logging,1_2_1561,"{""type"":""Point"",""coordinates"":[109.5167702753312,1.850637247020134]}"
Logging,1_2_1564,"{""type"":""Point"",""coordinates"":[113.69122070919825,-1.699203810369393]}"
Logging,1_2_1565,"{""type"":""Point"",""coordinates"":[113.57520736561219,-1.4976162601134164]}"
Logging,1_2_1581,"{""type"":""Point"",""coordinates"":[117.61794851294795,1.5663445227712192]}"
Logging,1_2_1601,"{""type"":""Point"",""coordinates"":[113.2449239073086,-1.446228927686094]}"
Logging,1_2_1609,"{""type"":""Point"",""coordinates"":[109.87194568953151,-0.4035114054930302]}"
Logging,1_2_1616,"{""type"":""Point"",""coordinates"":[114.5074223197797,-0.9414233812131713]}"
Logging,1_2_1634,"{""type"":""Point"",""coordinates"":[111.49048615798844,0.8970864683766827]}"
Logging,1_2_1637,"{""type"":""Point"",""coordinates"":[114.0234843415799,-0.30563723148990585]}"
Logging,1_2_1648,"{""type"":""Point"",""coordinates"":[111.74827815477546,-1.6992479546996555]}"
Logging,1_2_1654,"{""type"":""Point"",""coordinates"":[116.91371159730399,4.190953906839225]}"
Logging,1_2_1670,"{""type"":""Point"",""coordinates"":[116.97450011246399,2.4962378976961843]}"
Logging,1_2_1676,"{""type"":""Point"",""coordinates"":[116.35277951912225,2.8708401901355276]}"
Logging,1_2_1683,"{""type"":""Point"",""coordinates"":[116.3282097646112,-0.8146062759164117]}"
Logging,1_2_1691,"{""type"":""Point"",""coordinates"":[118.34412398748422,1.0741932719109952]}"
Logging,1_2_1697,"{""type"":""Point"",""coordinates"":[116.86465364467381,2.965924700243592]}"
Logging,1_2_1700,"{""type"":""Point"",""coordinates"":[109.18017626560767,1.085687961694025]}"
Logging,1_2_1703,"{""type"":""Point"",""coordinates"":[115.13276408875457,0.29316487774138944]}"
Logging,1_2_1707,"{""type"":""Point"",""coordinates"":[113.4331577616493,0.9133212843255024]}"
Logging,1_2_1708,"{""type"":""Point"",""coordinates"":[117.13181742699636,3.9069844709510884]}"
Logging,1_2_1711,"{""type"":""Point"",""coordinates"":[117.36088390323727,1.6173816507796361]}"
Logging,1_2_1725,"{""type"":""Point"",""coordinates"":[115.96132762912617,0.15503513289285653]}"
Logging,1_2_1729,"{""type"":""Point"",""coordinates"":[117.35966969791762,2.1971741869709644]}"
Logging,1_2_1730,"{""type"":""Point"",""coordinates"":[114.78845421276856,-1.4031019110983298]}"
Logging,1_2_1740,"{""type"":""Point"",""coordinates"":[111.10918594856619,-1.241466617463073]}"
Logging,1_2_1741,"{""type"":""Point"",""coordinates"":[116.49688991084268,3.362655437088289]}"
Logging,1_2_1748,"{""type"":""Point"",""coordinates"":[113.38325114263749,0.7403098383506593]}"
Logging,1_2_1760,"{""type"":""Point"",""coordinates"":[115.89919552650562,2.558183808764893]}"
Logging,1_2_1772,"{""type"":""Point"",""coordinates"":[111.62141783742561,-1.7063810585394255]}"
Logging,1_2_1794,"{""type"":""Point"",""coordinates"":[111.26023468257398,-1.5249596876692715]}"
Logging,1_2_1804,"{""type"":""Point"",""coordinates"":[117.50605582466493,1.2516918871296137]}"
Logging,1_2_1835,"{""type"":""Point"",""coordinates"":[117.53706824323714,1.7170233817412672]}"
Logging,1_2_1851,"{""type"":""Point"",""coordinates"":[115.54263282346434,0.9645080068901789]}"
Logging,1_2_1854,"{""type"":""Point"",""coordinates"":[117.66662950381506,2.6643089026905846]}"
Logging,1_2_1884,"{""type"":""Point"",""coordinates"":[117.75793972664567,1.5693093912662461]}"
Logging,1_2_1906,"{""type"":""Point"",""coordinates"":[115.66709309224979,0.876447548460604]}"
Logging,1_2_1914,"{""type"":""Point"",""coordinates"":[109.89534062501777,-0.4801906740731454]}"
Logging,1_2_1933,"{""type"":""Point"",""coordinates"":[115.69157163112867,-1.7255003955475363]}"
Logging,1_2_1938,"{""type"":""Point"",""coordinates"":[110.80761031083318,0.8946701839280349]}"
Logging,1_2_1939,"{""type"":""Point"",""coordinates"":[114.4860595690252,0.8325967189797482]}"
Logging,1_2_1943,"{""type"":""Point"",""coordinates"":[111.87926300574053,-1.4469741791050645]}"
Logging,1_2_1959,"{""type"":""Point"",""coordinates"":[117.16139054797979,2.434017950857919]}"
Logging,1_2_1973,"{""type"":""Point"",""coordinates"":[117.12472522909727,3.043639372739677]}"
Logging,1_2_1984,"{""type"":""Point"",""coordinates"":[111.52889941345907,-1.5321427513945616]}"
Logging,1_2_1991,"{""type"":""Point"",""coordinates"":[111.74102336404968,-1.5919290371083359]}"
Logging,1_2_2007,"{""type"":""Point"",""coordinates"":[115.63732394134954,-2.7395629534546977]}"
Logging,1_2_2013,"{""type"":""Point"",""coordinates"":[116.04098426489678,-1.4024559939040488]}"
Logging,1_2_2015,"{""type"":""Point"",""coordinates"":[112.21953630329436,-1.5531624066076792]}"
Logging,1_2_2025,"{""type"":""Point"",""coordinates"":[116.91870822575497,2.6137589815018933]}"
Logging,1_2_2029,"{""type"":""Point"",""coordinates"":[112.5452818509102,1.0260009571763224]}"
Logging,1_2_2054,"{""type"":""Point"",""coordinates"":[111.04008576190945,-1.7219771813518447]}"
Logging,1_2_2055,"{""type"":""Point"",""coordinates"":[115.15572204500799,-0.12682152280949008]}"
Logging,1_2_2074,"{""type"":""Point"",""coordinates"":[114.58968837457478,-0.17154770307234793]}"
Logging,1_2_2089,"{""type"":""Point"",""coordinates"":[114.0749857996262,-0.8964961783540533]}"
Logging,1_2_2112,"{""type"":""Point"",""coordinates"":[114.13552601606142,0.08462391068934048]}"
Logging,1_2_2113,"{""type"":""Point"",""coordinates"":[117.11657642755122,4.241705589610605]}"
Logging,1_2_2136,"{""type"":""Point"",""coordinates"":[115.41382688671906,-0.7525548637225982]}"
Logging,1_2_2145,"{""type"":""Point"",""coordinates"":[115.25488964394852,-3.5405472005087595]}"
Logging,1_2_2161,"{""type"":""Point"",""coordinates"":[114.53995661638007,0.03516482747886254]}"
Logging,1_2_2176,"{""type"":""Point"",""coordinates"":[109.57161750901882,1.5843859598902164]}"
Logging,1_2_2177,"{""type"":""Point"",""coordinates"":[116.47986851627388,2.9263829813530657]}"
Logging,1_2_2178,"{""type"":""Point"",""coordinates"":[115.7242145359703,-2.484493701986702]}"
Logging,1_2_2182,"{""type"":""Point"",""coordinates"":[113.4150264018909,-1.0356479043872695]}"
Logging,1_2_2196,"{""type"":""Point"",""coordinates"":[116.37300226672396,3.322607820274562]}"
Logging,1_2_2200,"{""type"":""Point"",""coordinates"":[115.89596688833213,-2.1961322957366494]}"
Logging,1_2_2202,"{""type"":""Point"",""coordinates"":[111.61922378362149,-1.64496632182285]}"
Logging,1_2_2244,"{""type"":""Point"",""coordinates"":[112.489320582372,0.5875720516548191]}"
Logging,1_2_2257,"{""type"":""Point"",""coordinates"":[116.44210734327248,-1.1183201525228497]}"
Logging,1_2_2275,"{""type"":""Point"",""coordinates"":[110.99136559445569,0.7435667365835641]}"
Logging,1_2_2278,"{""type"":""Point"",""coordinates"":[116.37966595938222,-1.112538724977841]}"
Logging,1_2_2283,"{""type"":""Point"",""coordinates"":[116.63202437183367,2.91506198958951]}"
Logging,1_2_2288,"{""type"":""Point"",""coordinates"":[116.41316587338972,3.6512849144388326]}"
Logging,1_2_2295,"{""type"":""Point"",""coordinates"":[112.0404251503193,-1.4508069548677458]}"
Logging,1_2_2306,"{""type"":""Point"",""coordinates"":[116.95950653919937,2.70265935600678]}"
Logging,1_2_2311,"{""type"":""Point"",""coordinates"":[115.33034607832958,0.035333345821307385]}"
Logging,1_2_2317,"{""type"":""Point"",""coordinates"":[116.86411080437549,3.532172144507223]}"
Logging,1_2_2331,"{""type"":""Point"",""coordinates"":[112.47774101165061,-1.3853341016907987]}"
Logging,1_2_2340,"{""type"":""Point"",""coordinates"":[114.07200460623015,-7.217099419490989E-5]}"
Logging,1_2_2360,"{""type"":""Point"",""coordinates"":[112.15596464899745,-1.0210437899150981]}"
Logging,1_2_2364,"{""type"":""Point"",""coordinates"":[112.39378086888487,-1.5273743385291463]}"
Logging,1_2_2396,"{""type"":""Point"",""coordinates"":[115.8006883140756,0.4142720216558745]}"
Logging,1_2_2416,"{""type"":""Point"",""coordinates"":[116.9413890923355,2.478758264313616]}"
Logging,1_2_2417,"{""type"":""Point"",""coordinates"":[116.75126706068082,1.8267187263375273]}"
Logging,1_2_2436,"{""type"":""Point"",""coordinates"":[116.0610361751311,-1.4860000959505697]}"
Logging,1_2_2441,"{""type"":""Point"",""coordinates"":[117.4853026159408,1.799399121138683]}"
Logging,1_2_2447,"{""type"":""Point"",""coordinates"":[115.47878055244465,-3.3779827026835485]}"
Logging,1_2_2448,"{""type"":""Point"",""coordinates"":[111.95974783757224,-1.4373232970394973]}"
Logging,1_2_2449,"{""type"":""Point"",""coordinates"":[113.94628903913764,0.3487308578508756]}"
Logging,1_2_2456,"{""type"":""Point"",""coordinates"":[112.18689298498906,-2.9336229317840763]}"
Logging,1_2_2461,"{""type"":""Point"",""coordinates"":[118.79327362644065,0.9316458044636896]}"
Logging,1_2_2468,"{""type"":""Point"",""coordinates"":[113.38903521060328,0.410534489565914]}"
Logging,1_2_2470,"{""type"":""Point"",""coordinates"":[115.95373537633488,-1.2862470582728356]}"
Logging,1_2_2484,"{""type"":""Point"",""coordinates"":[116.70167071547067,1.8209219098409404]}"
Logging,1_2_2508,"{""type"":""Point"",""coordinates"":[114.35181424034123,-0.795755988054859]}"
Logging,1_2_2516,"{""type"":""Point"",""coordinates"":[109.53789535271925,1.7459669718297313]}"
Logging,1_2_2522,"{""type"":""Point"",""coordinates"":[113.31544554527035,-1.57618414243342]}"
Logging,1_2_2578,"{""type"":""Point"",""coordinates"":[116.79510179135727,2.183900153541599]}"
Logging,1_2_2589,"{""type"":""Point"",""coordinates"":[114.18690951094193,-1.666433132140004]}"
Logging,1_2_2590,"{""type"":""Point"",""coordinates"":[112.28782515593709,-0.2968938975332951]}"
Logging,1_2_2617,"{""type"":""Point"",""coordinates"":[113.06985238727029,-2.690809835459773]}"
Logging,1_2_2649,"{""type"":""Point"",""coordinates"":[116.16673357915502,-0.9826715592278337]}"
Logging,1_2_2650,"{""type"":""Point"",""coordinates"":[111.94858972018375,-0.79082965602742]}"
Logging,1_2_2656,"{""type"":""Point"",""coordinates"":[109.87125249011899,-0.642310567828761]}"
Logging,1_2_2659,"{""type"":""Point"",""coordinates"":[115.85581936531204,0.15772405057032704]}"
Logging,1_2_2669,"{""type"":""Point"",""coordinates"":[109.33458775793491,0.1773285667444389]}"
Logging,1_2_2674,"{""type"":""Point"",""coordinates"":[112.37527159621709,-1.4619312145415737]}"
Logging,1_2_2677,"{""type"":""Point"",""coordinates"":[117.69253422336028,2.4379606410920407]}"
Logging,1_2_2696,"{""type"":""Point"",""coordinates"":[110.99486070643833,-1.8044273863868237]}"
Logging,1_2_2697,"{""type"":""Point"",""coordinates"":[110.74145827651878,-0.8912328897834095]}"
Logging,1_2_2707,"{""type"":""Point"",""coordinates"":[114.32377669600197,-1.005671110939864]}"
Logging,1_2_2721,"{""type"":""Point"",""coordinates"":[115.510448460808,-1.4752592679790617]}"
Logging,1_2_2731,"{""type"":""Point"",""coordinates"":[112.03206608063904,-1.4705043479753497]}"
Logging,1_2_2733,"{""type"":""Point"",""coordinates"":[112.89014562353027,-1.097152864517935]}"
Logging,1_2_2739,"{""type"":""Point"",""coordinates"":[112.77211286596756,-0.30152706368211607]}"
Logging,1_2_2787,"{""type"":""Point"",""coordinates"":[115.73753146374891,3.8330988176803102]}"
Logging,1_2_2814,"{""type"":""Point"",""coordinates"":[116.8323690345742,4.16420541559015]}"
Logging,1_2_2829,"{""type"":""Point"",""coordinates"":[110.89773743686719,-1.4184657526070323]}"
Logging,1_2_2834,"{""type"":""Point"",""coordinates"":[116.62653612227611,2.527425500933111]}"
Logging,1_2_2840,"{""type"":""Point"",""coordinates"":[114.3051001345103,0.12086188415874616]}"
Logging,1_2_2846,"{""type"":""Point"",""coordinates"":[115.05728474402595,-0.45830844362308987]}"
Logging,1_2_2859,"{""type"":""Point"",""coordinates"":[115.91338512742054,0.11246929241068081]}"
Logging,1_2_2863,"{""type"":""Point"",""coordinates"":[115.45696764547198,0.6300973044430533]}"
Logging,1_2_2865,"{""type"":""Point"",""coordinates"":[117.4962081635049,1.7492502571200814]}"
Logging,1_2_2876,"{""type"":""Point"",""coordinates"":[111.89987309806948,-2.054535095563427]}"
Logging,1_2_2884,"{""type"":""Point"",""coordinates"":[116.52037909078375,3.9185164729426143]}"
Logging,1_2_2892,"{""type"":""Point"",""coordinates"":[116.84243593546881,3.4354066891836728]}"
Logging,1_2_2899,"{""type"":""Point"",""coordinates"":[115.86443836467473,0.15596192588681232]}"
Logging,1_2_2902,"{""type"":""Point"",""coordinates"":[112.87615720420983,-1.1016421559884013]}"
Logging,1_2_2909,"{""type"":""Point"",""coordinates"":[114.87628153532644,0.9686462866197825]}"
Logging,1_2_2910,"{""type"":""Point"",""coordinates"":[111.8860356545816,-0.5625748275854338]}"
Logging,1_2_2927,"{""type"":""Point"",""coordinates"":[117.7443842985614,2.2930047280890684]}"
Logging,1_2_2936,"{""type"":""Point"",""coordinates"":[116.79631195776379,3.38404294473555]}"
Logging,1_2_2937,"{""type"":""Point"",""coordinates"":[115.88417251126945,-2.456463525525175]}"
Logging,1_2_2959,"{""type"":""Point"",""coordinates"":[111.6507943422547,0.6033912352781748]}"
Logging,1_2_2982,"{""type"":""Point"",""coordinates"":[118.26885707128743,1.1149091791565264]}"
Logging,1_2_2993,"{""type"":""Point"",""coordinates"":[116.38909445998354,-1.1291459666994448]}"
Logging,1_2_3017,"{""type"":""Point"",""coordinates"":[112.62425139484733,-1.4158810241668434]}"
Logging,1_2_3018,"{""type"":""Point"",""coordinates"":[114.0676742596394,0.1591064952759625]}"
Logging,1_2_3024,"{""type"":""Point"",""coordinates"":[117.96009433934718,1.3661033034331656]}"
Logging,1_2_3033,"{""type"":""Point"",""coordinates"":[117.1845424048995,4.152391959273828]}"
Logging,1_2_3040,"{""type"":""Point"",""coordinates"":[115.2475397082517,1.0073074611820076]}"
Logging,1_2_3045,"{""type"":""Point"",""coordinates"":[114.48106557121251,-1.3800501026699765]}"
Logging,1_2_3080,"{""type"":""Point"",""coordinates"":[113.85370041719878,-0.2704876856770302]}"
Logging,1_2_3097,"{""type"":""Point"",""coordinates"":[112.63495748601801,-1.2385436708562458]}"
Logging,1_2_3098,"{""type"":""Point"",""coordinates"":[117.48711935609796,1.2380521814567356]}"
Logging,1_2_3101,"{""type"":""Point"",""coordinates"":[113.23707176695339,-0.5947877566757068]}"
Logging,1_2_3110,"{""type"":""Point"",""coordinates"":[113.71909164249381,-1.6407048119147425]}"
Logging,1_2_3118,"{""type"":""Point"",""coordinates"":[115.27755531528638,-0.8656843194948693]}"
Logging,1_2_3123,"{""type"":""Point"",""coordinates"":[115.89021234038793,-1.7259066024652892]}"
Logging,1_2_3154,"{""type"":""Point"",""coordinates"":[109.84865863898949,-0.4675690420049855]}"
Logging,1_2_3180,"{""type"":""Point"",""coordinates"":[113.81868890133663,-0.3785603293174775]}"
Logging,1_2_3202,"{""type"":""Point"",""coordinates"":[111.09741296045647,-1.3715745975440603]}"
Logging,1_2_3206,"{""type"":""Point"",""coordinates"":[116.5534687715702,3.784525597147302]}"
Logging,1_2_3216,"{""type"":""Point"",""coordinates"":[117.42876970831153,3.8201358137399986]}"
Logging,1_2_3221,"{""type"":""Point"",""coordinates"":[115.94336539021158,3.055703489796581]}"
Logging,1_2_3268,"{""type"":""Point"",""coordinates"":[113.66990221258294,-0.48402483587660705]}"
Logging,1_2_3272,"{""type"":""Point"",""coordinates"":[113.98675613062458,0.8473780007014424]}"
Logging,1_2_3284,"{""type"":""Point"",""coordinates"":[114.49912559302153,-0.9126721338385066]}"
Logging,1_2_3286,"{""type"":""Point"",""coordinates"":[112.53666686946146,-1.0386423245836043]}"
Logging,1_2_3298,"{""type"":""Point"",""coordinates"":[113.99300673709709,-0.5736033317014323]}"
Logging,1_2_3300,"{""type"":""Point"",""coordinates"":[116.58881047587398,3.3107092770951216]}"
Logging,1_2_3302,"{""type"":""Point"",""coordinates"":[112.59152585412916,-1.3816146159238867]}"
Logging,1_2_3303,"{""type"":""Point"",""coordinates"":[115.15992929424777,1.0179404253932387]}"
Logging,1_2_3305,"{""type"":""Point"",""coordinates"":[115.70635920435215,0.9903431708432329]}"
Logging,1_2_3312,"{""type"":""Point"",""coordinates"":[114.53485507484102,-1.3894436644134704]}"
Logging,1_2_3316,"{""type"":""Point"",""coordinates"":[118.7549173656493,1.0145793399938554]}"
Logging,1_2_3318,"{""type"":""Point"",""coordinates"":[110.17083917235138,-0.5148781767433763]}"
Logging,1_2_3337,"{""type"":""Point"",""coordinates"":[118.58877053452241,1.045232564414476]}"
Logging,1_2_3340,"{""type"":""Point"",""coordinates"":[114.06741177259228,0.17722954049174172]}"
Logging,1_2_3341,"{""type"":""Point"",""coordinates"":[112.03608898989485,-3.0391730949716953]}"
Logging,1_2_3351,"{""type"":""Point"",""coordinates"":[115.91503133486695,0.21263784553780382]}"
Logging,1_2_3355,"{""type"":""Point"",""coordinates"":[113.66227325778273,-1.3388968262596777]}"
Logging,1_2_3361,"{""type"":""Point"",""coordinates"":[117.47624155636684,1.0394662921257198]}"
Logging,1_2_3364,"{""type"":""Point"",""coordinates"":[113.10083299148194,-0.7856688228964209]}"
Logging,1_2_3383,"{""type"":""Point"",""coordinates"":[110.97202094305516,-0.4293006770942963]}"
Logging,1_2_3388,"{""type"":""Point"",""coordinates"":[116.5911370601151,3.780209891483084]}"
Logging,1_2_3392,"{""type"":""Point"",""coordinates"":[116.65561601961124,1.0916967013523404]}"
Logging,1_2_3398,"{""type"":""Point"",""coordinates"":[116.4758490960797,3.2758465912748607]}"
Logging,1_2_3401,"{""type"":""Point"",""coordinates"":[115.10269170296723,1.1738055138794758]}"
